파일,충방전,판정,시점,label,규칙_예측,RF_예측,PCA_예측,PCA_이상점수_Q,PCA_이상점수_T2
Test03_OK_chg,충전,OK,387,0,0,0,0,0.3502,67.1957
Test03_OK_chg,충전,OK,388,0,1,0,0,0.6119,25.8571
Test03_OK_chg,충전,OK,389,0,0,0,0,2.0443,20.0901
Test03_OK_chg,충전,OK,390,0,0,0,0,2.669,21.963
Test03_OK_chg,충전,OK,391,0,0,0,0,0.1269,27.8481
Test03_OK_chg,충전,OK,392,0,0,0,0,0.4574,56.8039
Test03_OK_chg,충전,OK,393,0,0,0,0,0.3986,62.3685
Test03_OK_chg,충전,OK,394,0,1,0,0,1.0625,25.9575
Test03_OK_chg,충전,OK,395,0,0,0,0,0.0644,61.9634
Test03_OK_chg,충전,OK,396,0,0,0,0,0.11,29.9265
Test03_OK_chg,충전,OK,397,0,0,0,0,0.1017,58.8861
Test03_OK_chg,충전,OK,398,0,0,1,0,0.2336,25.6585
Test03_OK_chg,충전,OK,399,0,0,0,0,0.6888,51.5915
Test03_OK_chg,충전,OK,400,0,1,1,0,8.9711,70.9437
Test03_OK_chg,충전,OK,401,0,0,0,0,0.0623,55.329
Test03_OK_chg,충전,OK,402,0,1,0,0,5.3586,25.1999
Test03_OK_chg,충전,OK,403,0,0,0,0,0.0259,70.0652
Test03_OK_chg,충전,OK,404,0,0,0,0,0.0485,62.1755
Test03_OK_chg,충전,OK,405,0,0,0,0,0.2688,58.273
Test03_OK_chg,충전,OK,406,0,1,0,0,0.9561,26.0082
Test03_OK_chg,충전,OK,407,0,1,0,0,0.5398,25.2741
Test03_OK_chg,충전,OK,408,0,0,1,1,0.2299,28.8074
Test03_OK_chg,충전,OK,409,0,0,0,1,0.5073,62.8637
Test03_OK_chg,충전,OK,410,0,0,0,1,0.2117,27.7347
Test03_OK_chg,충전,OK,411,0,0,0,1,0.0863,58.4611
Test03_OK_chg,충전,OK,412,0,0,0,1,0.0429,60.1565
Test03_OK_chg,충전,OK,413,0,0,0,1,0.2363,60.2869
Test03_OK_chg,충전,OK,414,0,1,0,1,1.0416,31.3249
Test03_OK_chg,충전,OK,415,0,0,0,1,0.1234,59.2868
Test03_OK_chg,충전,OK,416,0,0,0,1,0.1047,59.4075
Test03_OK_chg,충전,OK,417,0,0,0,1,0.129,28.2992
Test03_OK_chg,충전,OK,418,0,0,0,1,0.0774,26.8983
Test03_OK_chg,충전,OK,419,0,0,0,1,6.9617,31.6447
Test03_OK_chg,충전,OK,420,0,0,0,1,0.158,28.6754
Test03_OK_chg,충전,OK,421,0,0,0,1,0.1174,27.3532
Test03_OK_chg,충전,OK,422,0,0,0,1,0.2799,66.5389
Test03_OK_chg,충전,OK,423,0,0,0,1,0.3865,56.9064
Test03_OK_chg,충전,OK,424,0,0,0,0,0.3138,24.5034
Test03_OK_chg,충전,OK,425,0,0,0,0,0.1727,28.998
Test03_OK_chg,충전,OK,426,0,0,0,0,0.2164,56.7423
Test03_OK_chg,충전,OK,427,0,0,0,0,0.0363,60.9286
Test03_OK_chg,충전,OK,428,0,0,0,0,0.396,55.6982
Test03_OK_chg,충전,OK,429,0,0,0,0,0.0419,60.9927
Test03_OK_chg,충전,OK,430,0,0,0,0,0.262,64.54
Test03_OK_chg,충전,OK,431,0,0,0,0,2.0388,66.8381
Test03_OK_chg,충전,OK,432,0,1,0,0,0.6529,25.3622
Test03_OK_chg,충전,OK,433,0,0,0,1,0.0511,66.872
Test03_OK_chg,충전,OK,434,0,0,0,1,0.1267,55.1202
Test03_OK_chg,충전,OK,435,0,0,0,1,0.2898,51.4402
Test03_OK_chg,충전,OK,436,0,0,0,1,0.6169,56.0761
Test03_OK_chg,충전,OK,437,0,0,0,1,0.21,27.0571
Test03_OK_chg,충전,OK,438,0,0,0,1,0.6793,52.7017
Test03_OK_chg,충전,OK,439,0,0,0,1,2.4601,19.6879
Test03_OK_chg,충전,OK,440,0,0,0,1,0.4266,64.189
Test03_OK_chg,충전,OK,441,0,0,0,1,0.2514,73.043
Test03_OK_chg,충전,OK,442,0,0,0,1,0.104,67.5532
Test03_OK_chg,충전,OK,443,0,0,0,1,0.3899,66.0389
Test03_OK_chg,충전,OK,444,0,0,0,1,0.1262,52.2576
Test03_OK_chg,충전,OK,445,0,0,0,1,0.6999,55.1202
Test03_OK_chg,충전,OK,446,0,0,0,0,0.3723,21.6761
Test03_OK_chg,충전,OK,447,0,1,0,0,0.429,21.9744
Test03_OK_chg,충전,OK,448,0,1,0,0,0.8835,21.3226
Test03_OK_chg,충전,OK,449,0,0,1,0,0.158,54.8399
Test03_OK_chg,충전,OK,450,0,1,0,0,0.997,26.7523
Test03_OK_chg,충전,OK,451,0,0,0,0,0.2873,55.941
Test03_OK_chg,충전,OK,452,0,0,0,0,0.1126,47.4261
Test03_OK_chg,충전,OK,453,0,0,0,0,0.5994,46.2475
Test03_OK_chg,충전,OK,454,0,0,0,0,0.8463,50.7553
Test03_OK_chg,충전,OK,455,0,0,0,0,0.622,48.2929
Test03_OK_chg,충전,OK,456,0,1,0,0,0.9351,22.6687
Test03_OK_chg,충전,OK,457,0,0,0,0,0.1027,53.9241
Test03_OK_chg,충전,OK,458,0,0,0,0,0.4117,52.5079
Test03_OK_chg,충전,OK,459,0,1,0,0,0.257,23.9056
Test03_OK_chg,충전,OK,460,0,0,0,0,0.0696,58.2185
Test03_OK_chg,충전,OK,461,0,0,0,0,0.0832,62.598
Test03_OK_chg,충전,OK,462,0,1,0,0,1.092,26.0773
Test03_OK_chg,충전,OK,463,0,0,0,1,0.0453,64.7045
Test03_OK_chg,충전,OK,464,0,0,0,1,0.1102,54.4662
Test03_OK_chg,충전,OK,465,0,0,0,1,0.2354,27.5146
Test03_OK_chg,충전,OK,466,0,0,0,1,0.5628,50.6761
Test03_OK_chg,충전,OK,467,0,0,0,1,0.0828,26.6425
Test03_OK_chg,충전,OK,468,0,0,0,1,0.5291,54.5015
Test03_OK_chg,충전,OK,469,0,1,0,1,4.2823,33.1234
Test03_OK_chg,충전,OK,470,0,0,0,1,0.1042,30.5963
Test03_OK_chg,충전,OK,471,0,0,0,1,0.0742,29.9137
Test03_OK_chg,충전,OK,472,0,0,0,1,0.0508,57.2124
Test03_OK_chg,충전,OK,473,0,1,0,0,0.303,23.7684
Test03_OK_chg,충전,OK,474,0,0,0,0,0.0353,62.5232
Test03_OK_chg,충전,OK,475,0,0,0,0,0.1863,60.0245
Test03_OK_chg,충전,OK,476,0,0,0,0,0.0624,55.5354
Test03_OK_chg,충전,OK,477,0,0,0,0,0.3974,50.4957
Test03_OK_chg,충전,OK,478,0,0,0,0,0.2333,23.839
Test03_OK_chg,충전,OK,479,0,0,0,0,0.5856,52.0578
Test03_OK_chg,충전,OK,480,0,0,0,0,0.2371,55.1475
Test03_OK_chg,충전,OK,481,0,0,0,0,0.0192,58.5987
Test03_OK_chg,충전,OK,482,0,0,0,0,0.0249,60.5669
Test03_OK_chg,충전,OK,483,0,0,0,0,0.6539,55.2131
Test03_OK_chg,충전,OK,484,0,0,0,0,0.3559,54.0866
Test03_OK_chg,충전,OK,485,0,0,0,0,0.2284,58.0899
Test03_OK_chg,충전,OK,486,0,0,0,0,6.9789,31.6167
Test03_OK_chg,충전,OK,487,0,0,0,0,0.1962,60.537
Test03_OK_chg,충전,OK,488,0,0,0,0,0.3995,24.3107
Test03_OK_chg,충전,OK,489,0,0,0,0,0.1741,23.7131
Test03_OK_chg,충전,OK,490,0,0,0,0,0.1791,23.1814
Test03_OK_chg,충전,OK,491,0,0,0,0,0.421,22.0053
Test03_OK_chg,충전,OK,492,0,1,0,0,4.2933,22.8402
Test03_OK_chg,충전,OK,493,0,0,0,0,0.153,54.252
Test03_OK_chg,충전,OK,494,0,1,0,0,0.4581,26.183
Test03_OK_chg,충전,OK,495,0,1,0,0,0.2655,22.7145
Test03_OK_chg,충전,OK,496,0,0,0,0,2.1066,19.8458
Test03_OK_chg,충전,OK,497,0,1,0,0,0.2553,23.2282
Test03_OK_chg,충전,OK,498,0,0,0,0,0.3121,51.0598
Test03_OK_chg,충전,OK,499,0,0,0,0,0.9569,52.3811
Test03_OK_chg,충전,OK,500,0,0,0,0,0.9265,49.5431
Test03_OK_chg,충전,OK,501,0,0,0,0,2.5747,23.435
Test03_OK_chg,충전,OK,502,0,0,0,0,0.8787,60.9189
Test03_OK_chg,충전,OK,503,0,1,0,0,0.8878,20.1804
Test03_OK_chg,충전,OK,504,0,0,0,0,0.4145,53.8856
Test03_OK_chg,충전,OK,505,0,0,0,0,0.2896,54.8328
Test03_OK_chg,충전,OK,506,0,0,0,0,1.1782,45.0702
Test03_OK_chg,충전,OK,507,0,0,0,0,2.5588,17.4924
Test03_OK_chg,충전,OK,508,0,0,0,0,0.2044,56.9677
Test03_OK_chg,충전,OK,509,0,1,0,0,0.8411,24.7088
Test03_OK_chg,충전,OK,510,0,0,0,0,0.0152,60.5199
Test03_OK_chg,충전,OK,511,0,0,0,0,0.0506,59.6281
Test03_OK_chg,충전,OK,512,0,0,0,0,0.0682,54.6512
Test03_OK_chg,충전,OK,513,0,1,0,0,0.4267,23.2508
Test03_OK_chg,충전,OK,514,0,0,0,0,0.1022,59.1672
Test03_OK_chg,충전,OK,515,0,0,0,0,0.5352,46.7941
Test03_OK_chg,충전,OK,516,0,0,0,0,0.1179,53.5239
Test03_OK_chg,충전,OK,517,0,0,0,0,1.122,47.5378
Test03_OK_chg,충전,OK,518,0,0,0,0,0.0814,48.919
Test03_OK_chg,충전,OK,519,0,0,0,0,0.1046,50.3888
Test03_OK_chg,충전,OK,520,0,0,0,0,0.1407,57.9474
Test03_OK_chg,충전,OK,521,0,0,0,0,0.0837,24.6561
Test03_OK_chg,충전,OK,522,0,0,0,0,1.8151,17.7411
Test03_OK_chg,충전,OK,523,0,1,0,0,0.9432,23.0685
Test03_OK_chg,충전,OK,524,0,0,0,0,0.5172,49.3516
Test03_OK_chg,충전,OK,525,0,0,0,0,0.0516,55.7258
Test03_OK_chg,충전,OK,526,0,0,0,0,0.1045,55.7037
Test03_OK_chg,충전,OK,527,0,0,0,0,0.0535,23.7919
Test03_OK_chg,충전,OK,528,0,0,0,0,0.483,58.1925
Test03_OK_chg,충전,OK,529,0,0,0,0,0.0882,52.8345
Test03_OK_chg,충전,OK,530,0,0,0,0,0.0767,48.4934
Test03_OK_chg,충전,OK,531,0,1,0,0,2.5013,23.1778
Test03_OK_chg,충전,OK,532,0,0,0,0,0.275,50.8374
Test03_OK_chg,충전,OK,533,0,1,0,0,0.6112,26.4489
Test03_OK_chg,충전,OK,534,0,0,0,0,0.2663,59.403
Test03_OK_chg,충전,OK,535,0,0,0,0,0.1951,50.2535
Test03_OK_chg,충전,OK,536,0,0,0,0,0.0707,24.243
Test03_OK_chg,충전,OK,537,0,0,0,0,0.1447,23.7707
Test03_OK_chg,충전,OK,538,0,0,0,0,0.0758,24.5203
Test03_OK_chg,충전,OK,539,0,0,0,0,0.8864,49.3158
Test03_OK_chg,충전,OK,540,0,0,0,0,0.3186,50.2976
Test03_OK_chg,충전,OK,541,0,0,0,0,0.301,52.5266
Test03_OK_chg,충전,OK,542,0,0,0,0,0.0728,54.2801
Test03_OK_chg,충전,OK,543,0,0,0,0,0.4709,59.4582
Test03_OK_chg,충전,OK,544,0,0,0,0,1.4376,57.7448
Test03_OK_chg,충전,OK,545,0,0,0,0,0.1059,29.3199
Test03_OK_chg,충전,OK,546,0,0,0,0,0.2306,51.3732
Test03_OK_chg,충전,OK,547,0,0,0,0,0.0422,52.3298
Test03_OK_chg,충전,OK,548,0,0,0,0,0.1575,23.3091
Test03_OK_chg,충전,OK,549,0,0,0,0,0.6681,60.8873
Test03_OK_chg,충전,OK,550,0,0,0,0,0.2379,45.9469
Test03_OK_chg,충전,OK,551,0,0,0,0,0.0575,56.1208
Test03_OK_chg,충전,OK,552,0,0,0,0,0.4662,50.3304
Test03_OK_chg,충전,OK,553,0,0,0,0,0.5343,48.6546
Test03_OK_chg,충전,OK,554,0,0,0,0,0.3979,57.6925
Test03_OK_chg,충전,OK,555,0,1,0,0,0.4978,21.8367
Test03_OK_chg,충전,OK,556,0,1,0,0,0.2815,24.0092
Test03_OK_chg,충전,OK,557,0,0,0,0,0.1212,64.1656
Test03_OK_chg,충전,OK,558,0,0,0,0,0.4035,20.3632
Test03_OK_chg,충전,OK,559,0,1,0,0,0.4356,21.1147
Test03_OK_chg,충전,OK,560,0,0,0,0,0.0762,46.7135
Test03_OK_chg,충전,OK,561,0,0,0,0,1.8705,18.9089
Test03_OK_chg,충전,OK,562,0,0,0,0,0.0934,51.0947
Test03_OK_chg,충전,OK,563,0,0,0,0,0.1216,46.7788
Test03_OK_chg,충전,OK,564,0,0,0,0,0.1353,20.811
Test03_OK_chg,충전,OK,565,0,1,0,0,0.7283,51.325
Test03_OK_chg,충전,OK,566,0,0,0,0,0.0107,51.0712
Test03_OK_chg,충전,OK,567,0,0,0,0,0.0342,57.0616
Test03_OK_chg,충전,OK,568,0,0,0,0,0.2717,52.2786
Test03_OK_chg,충전,OK,569,0,0,0,0,1.3964,18.5852
Test03_OK_chg,충전,OK,570,0,0,0,0,0.0282,51.2944
Test03_OK_chg,충전,OK,571,0,0,0,0,0.1396,57.5496
Test03_OK_chg,충전,OK,572,0,0,0,0,0.3294,63.56
Test03_OK_chg,충전,OK,573,0,0,0,0,0.5838,67.858
Test03_OK_chg,충전,OK,574,0,0,0,0,0.1701,22.1211
Test03_OK_chg,충전,OK,575,0,0,0,0,1.1917,42.5615
Test03_OK_chg,충전,OK,576,0,1,0,0,0.4402,23.4817
Test03_OK_chg,충전,OK,577,0,1,0,0,1.2028,20.3605
Test03_OK_chg,충전,OK,578,0,0,0,0,0.2752,20.3747
Test03_OK_chg,충전,OK,579,0,1,0,0,0.5726,20.5056
Test03_OK_chg,충전,OK,580,0,0,0,0,6.4767,32.3323
Test03_OK_chg,충전,OK,581,0,1,0,0,0.8497,22.4954
Test03_OK_chg,충전,OK,582,0,0,0,0,0.3575,52.6174
Test03_OK_chg,충전,OK,583,0,0,0,0,0.1383,49.7723
Test03_OK_chg,충전,OK,584,0,0,0,0,0.1022,34.6968
Test03_OK_chg,충전,OK,585,0,0,0,0,1.7765,19.6041
Test03_OK_chg,충전,OK,586,0,0,0,0,0.4292,50.109
Test03_OK_chg,충전,OK,587,0,0,0,0,0.9881,45.9724
Test03_OK_chg,충전,OK,588,0,1,0,0,10.555,25.4372
Test03_OK_chg,충전,OK,589,0,1,0,0,1.0577,22.9623
Test03_OK_chg,충전,OK,590,0,0,0,0,0.081,18.6634
Test03_OK_chg,충전,OK,591,0,1,0,0,0.7454,18.3264
Test03_OK_chg,충전,OK,592,0,0,0,0,0.735,41.7228
Test03_OK_chg,충전,OK,593,0,1,0,0,0.38,20.9737
Test03_OK_chg,충전,OK,594,0,0,0,0,0.3008,21.439
Test03_OK_chg,충전,OK,595,0,0,0,0,0.1828,19.959
Test03_OK_chg,충전,OK,596,0,0,0,0,0.3946,18.8278
Test03_OK_chg,충전,OK,597,0,1,0,0,0.875,18.5172
Test03_OK_chg,충전,OK,598,0,0,0,0,1.2564,41.151
Test03_OK_chg,충전,OK,599,0,0,0,0,1.2615,43.6125
Test03_OK_chg,충전,OK,600,0,0,0,0,0.3852,48.7059
Test03_OK_chg,충전,OK,601,0,0,0,0,2.2704,17.8875
Test03_OK_chg,충전,OK,602,0,0,0,0,0.1615,24.3806
Test03_OK_chg,충전,OK,603,0,0,0,0,0.0234,49.5603
Test03_OK_chg,충전,OK,604,0,0,0,0,0.0857,23.7955
Test03_OK_chg,충전,OK,605,0,0,0,0,0.1262,22.195
Test03_OK_chg,충전,OK,606,0,0,0,0,0.1434,60.7873
Test03_OK_chg,충전,OK,607,0,0,0,0,0.2488,43.827
Test03_OK_chg,충전,OK,608,0,0,0,0,0.3437,44.4225
Test03_OK_chg,충전,OK,609,0,0,0,0,0.1836,20.4975
Test03_OK_chg,충전,OK,610,0,0,0,0,0.1186,20.5871
Test03_OK_chg,충전,OK,611,0,0,0,0,0.4005,44.2048
Test03_OK_chg,충전,OK,612,0,0,0,0,0.1313,22.5712
Test03_OK_chg,충전,OK,613,0,0,0,0,0.0898,46.3328
Test03_OK_chg,충전,OK,614,0,0,0,0,0.2021,21.532
Test03_OK_chg,충전,OK,615,0,0,0,0,0.1825,21.1957
Test03_OK_chg,충전,OK,616,0,0,0,0,0.0714,26.1538
Test03_OK_chg,충전,OK,617,0,0,0,0,0.0224,53.4158
Test03_OK_chg,충전,OK,618,0,0,0,0,0.3345,44.4285
Test03_OK_chg,충전,OK,619,0,1,0,0,1.4821,22.1886
Test03_OK_chg,충전,OK,620,0,0,0,0,1.2974,19.8119
Test03_OK_chg,충전,OK,621,0,1,0,0,0.9585,30.9946
Test03_OK_chg,충전,OK,622,0,0,0,0,0.1134,47.0759
Test03_OK_chg,충전,OK,623,0,0,0,0,0.1554,20.7595
Test03_OK_chg,충전,OK,624,0,0,0,0,0.3573,44.7232
Test03_OK_chg,충전,OK,625,0,0,0,0,0.4587,43.6732
Test03_OK_chg,충전,OK,626,0,0,0,0,0.0828,19.5723
Test03_OK_chg,충전,OK,627,0,0,0,0,0.5663,48.0615
Test03_OK_chg,충전,OK,628,0,0,0,0,1.1689,42.3563
Test03_OK_chg,충전,OK,629,0,0,0,0,0.975,40.8537
Test03_OK_chg,충전,OK,630,0,0,0,0,0.0465,46.9569
Test03_OK_chg,충전,OK,631,0,0,0,0,0.0821,48.2089
Test03_OK_chg,충전,OK,632,0,0,0,0,0.373,48.6994
Test03_OK_chg,충전,OK,633,0,0,0,0,0.1532,19.1095
Test03_OK_chg,충전,OK,634,0,0,0,0,0.1258,20.0183
Test03_OK_chg,충전,OK,635,0,0,0,0,0.3437,45.7707
Test03_OK_chg,충전,OK,636,0,0,0,0,0.7872,20.0213
Test03_OK_chg,충전,OK,637,0,0,0,0,0.0651,22.607
Test03_OK_chg,충전,OK,638,0,0,0,0,0.1984,21.7176
Test03_OK_chg,충전,OK,639,0,0,0,0,0.2698,53.3977
Test03_OK_chg,충전,OK,640,0,1,0,0,1.9391,20.1917
Test03_OK_chg,충전,OK,641,0,0,0,0,0.3852,41.2546
Test03_OK_chg,충전,OK,642,0,0,0,0,0.0981,19.4984
Test03_OK_chg,충전,OK,643,0,0,0,0,0.1286,19.6689
Test03_OK_chg,충전,OK,644,0,0,0,0,0.3734,41.52
Test03_OK_chg,충전,OK,645,0,0,0,0,0.0574,49.7609
Test03_OK_chg,충전,OK,646,0,0,0,0,0.1506,18.7666
Test03_OK_chg,충전,OK,647,0,0,0,0,0.6462,41.2115
Test03_OK_chg,충전,OK,648,0,0,0,0,0.1965,43.3676
Test03_OK_chg,충전,OK,649,0,0,0,0,0.1993,46.157
Test03_OK_chg,충전,OK,650,0,0,0,0,0.1311,18.9008
Test03_OK_chg,충전,OK,651,0,0,0,0,0.2628,43.1136
Test03_OK_chg,충전,OK,652,0,0,0,0,0.017,45.7821
Test03_OK_chg,충전,OK,653,0,0,0,0,0.3813,42.4737
Test03_OK_chg,충전,OK,654,0,1,0,0,0.6839,18.6664
Test03_OK_chg,충전,OK,655,0,0,0,0,0.0654,26.9189
Test03_OK_chg,충전,OK,656,0,0,0,0,0.1213,21.9578
Test03_OK_chg,충전,OK,657,0,1,0,0,1.8177,23.6411
Test03_OK_chg,충전,OK,658,0,0,0,0,0.0144,21.3886
Test03_OK_chg,충전,OK,659,0,1,0,0,0.3643,19.9384
Test03_OK_chg,충전,OK,660,0,0,0,0,0.289,25.2235
Test03_OK_chg,충전,OK,661,0,0,0,0,0.2124,18.4006
Test03_OK_chg,충전,OK,662,0,0,0,0,1.1092,38.6388
Test03_OK_chg,충전,OK,663,0,1,0,0,0.8896,32.3793
Test03_OK_chg,충전,OK,664,0,0,0,0,0.2794,25.4658
Test03_OK_chg,충전,OK,665,0,0,0,0,0.1078,44.4093
Test03_OK_chg,충전,OK,666,0,0,0,0,0.1094,17.8589
Test03_OK_chg,충전,OK,667,0,0,0,0,0.9742,21.7365
Test03_OK_chg,충전,OK,668,0,0,0,0,0.0673,41.4213
Test03_OK_chg,충전,OK,669,0,0,0,0,0.2986,44.2561
Test03_OK_chg,충전,OK,670,0,0,0,0,0.0438,45.1708
Test03_OK_chg,충전,OK,671,0,0,0,0,0.1017,17.4791
Test03_OK_chg,충전,OK,672,0,1,0,0,0.3989,25.9126
Test03_OK_chg,충전,OK,673,0,0,0,0,1.0481,38.1092
Test03_OK_chg,충전,OK,674,0,1,0,0,0.4933,19.1862
Test03_OK_chg,충전,OK,675,0,0,0,0,0.1136,21.2143
Test03_OK_chg,충전,OK,676,0,1,0,0,0.4879,16.1368
Test03_OK_chg,충전,OK,677,0,0,0,1,0.0698,51.3416
Test03_OK_chg,충전,OK,678,0,0,0,1,0.4479,40.1239
Test03_OK_chg,충전,OK,679,0,0,0,1,0.2443,52.5373
Test03_OK_chg,충전,OK,680,0,1,0,1,2.7012,41.358
Test03_OK_chg,충전,OK,681,0,0,0,1,0.879,38.8941
Test03_OK_chg,충전,OK,682,0,0,0,1,0.0275,48.5675
Test03_OK_chg,충전,OK,683,0,0,0,1,0.5184,38.6983
Test03_OK_chg,충전,OK,684,0,0,0,1,1.0578,39.6587
Test03_OK_chg,충전,OK,685,0,0,0,1,0.3219,42.0445
Test03_OK_chg,충전,OK,686,0,0,0,1,0.0554,46.388
Test03_OK_chg,충전,OK,687,0,0,0,1,0.3939,41.5264
Test03_OK_chg,충전,OK,688,0,0,0,0,0.2914,21.737
Test03_OK_chg,충전,OK,689,0,0,0,0,0.0602,18.1489
Test03_OK_chg,충전,OK,690,0,0,0,0,0.7825,39.7953
Test03_OK_chg,충전,OK,691,0,1,0,0,1.01,18.8422
Test03_OK_chg,충전,OK,692,0,0,0,0,0.0867,18.6834
Test03_OK_chg,충전,OK,693,0,1,0,0,4.5558,21.7978
Test03_OK_chg,충전,OK,694,0,1,0,0,2.7471,18.9469
Test03_OK_chg,충전,OK,695,0,0,0,0,0.2465,40.7308
Test03_OK_chg,충전,OK,696,0,0,0,0,0.9745,39.1664
Test03_OK_chg,충전,OK,697,0,0,0,0,1.131,38.4429
Test03_OK_chg,충전,OK,698,0,0,0,0,0.1276,16.1197
Test03_OK_chg,충전,OK,699,0,0,0,0,0.0871,50.7791
Test03_OK_chg,충전,OK,700,0,0,0,0,1.3113,36.6598
Test03_OK_chg,충전,OK,701,0,0,0,0,0.3038,38.9082
Test03_OK_chg,충전,OK,702,0,0,0,0,0.0499,18.5674
Test03_OK_chg,충전,OK,703,0,0,0,0,0.2528,40.3037
Test03_OK_chg,충전,OK,704,0,0,0,0,0.1718,42.9558
Test03_OK_chg,충전,OK,705,0,0,0,0,1.3216,37.1054
Test03_OK_chg,충전,OK,706,0,1,0,0,0.6022,17.8171
Test03_OK_chg,충전,OK,707,0,0,0,0,0.1948,43.2098
Test03_OK_chg,충전,OK,708,0,1,0,0,0.585,20.058
Test03_OK_chg,충전,OK,709,0,0,0,0,0.233,41.0515
Test03_OK_chg,충전,OK,710,0,0,0,0,1.124,36.6125
Test03_OK_chg,충전,OK,711,0,0,0,0,0.9671,37.3848
Test03_OK_chg,충전,OK,712,0,0,0,0,0.9433,21.0884
Test03_OK_chg,충전,OK,713,0,1,0,0,0.9736,16.4196
Test03_OK_chg,충전,OK,714,0,0,0,0,0.0477,27.6483
Test03_OK_chg,충전,OK,715,0,0,0,0,0.1835,37.4973
Test03_OK_chg,충전,OK,716,0,0,0,0,1.0465,35.6802
Test03_OK_chg,충전,OK,717,0,0,0,0,0.6057,34.9391
Test03_OK_chg,충전,OK,718,0,0,0,0,0.0862,15.8743
Test03_OK_chg,충전,OK,719,0,0,0,0,0.0954,38.4702
Test03_OK_chg,충전,OK,720,0,0,0,0,0.8621,37.3338
Test03_OK_chg,충전,OK,721,0,0,0,0,0.2444,16.1097
Test03_OK_chg,충전,OK,722,0,0,0,0,0.0329,17.5089
Test03_OK_chg,충전,OK,723,0,1,0,0,0.4865,15.9056
Test03_OK_chg,충전,OK,724,0,1,0,0,0.254,22.8369
Test03_OK_chg,충전,OK,725,0,1,0,0,0.0545,24.9626
Test03_OK_chg,충전,OK,726,0,0,0,0,0.0416,16.901
Test03_OK_chg,충전,OK,727,0,0,0,0,0.6497,35.7834
Test03_OK_chg,충전,OK,728,0,0,0,0,0.05,15.2136
Test03_OK_chg,충전,OK,729,0,0,0,0,0.0448,17.0364
Test03_OK_chg,충전,OK,730,0,0,0,0,0.0089,41.0667
Test03_OK_chg,충전,OK,731,0,1,0,0,0.4661,15.9069
Test03_OK_chg,충전,OK,732,0,1,0,0,1.7422,16.4382
Test03_OK_chg,충전,OK,733,0,0,0,0,0.7634,41.5191
Test03_OK_chg,충전,OK,734,0,0,0,0,1.571,30.1056
Test03_OK_chg,충전,OK,735,0,0,0,0,0.176,14.3122
Test03_OK_chg,충전,OK,736,0,0,0,0,0.1323,13.8747
Test03_OK_chg,충전,OK,737,0,0,0,0,0.4356,32.2711
Test03_OK_chg,충전,OK,738,0,0,0,0,0.7448,35.8817
Test03_OK_chg,충전,OK,739,0,0,0,0,0.1671,16.5467
Test03_OK_chg,충전,OK,740,0,0,0,0,0.4586,36.1455
Test03_OK_chg,충전,OK,741,0,0,0,0,0.048,18.1577
Test03_OK_chg,충전,OK,742,0,0,0,0,0.0268,16.8307
Test03_OK_chg,충전,OK,743,0,0,0,0,0.0392,16.9313
Test03_OK_chg,충전,OK,744,0,0,0,0,0.1037,16.1373
Test03_OK_chg,충전,OK,745,0,0,0,0,0.4657,37.51
Test03_OK_chg,충전,OK,746,0,0,0,0,1.1259,35.4148
Test03_OK_chg,충전,OK,747,0,0,0,0,0.1791,16.1259
Test03_OK_chg,충전,OK,748,0,1,0,0,0.6313,16.6673
Test03_OK_chg,충전,OK,749,0,0,0,0,0.0497,16.3273
Test03_OK_chg,충전,OK,750,0,0,0,0,0.0249,41.4819
Test03_OK_chg,충전,OK,751,0,0,0,0,0.2295,37.7928
Test03_OK_chg,충전,OK,752,0,0,0,0,0.1744,21.0619
Test03_OK_chg,충전,OK,753,0,0,0,0,0.3861,14.6965
Test03_OK_chg,충전,OK,754,0,0,0,0,0.1079,14.3564
Test03_OK_chg,충전,OK,755,0,0,0,0,0.6252,32.5573
Test03_OK_chg,충전,OK,756,0,0,0,0,0.0872,16.5474
Test03_OK_chg,충전,OK,757,0,0,0,0,0.8887,31.0952
Test03_OK_chg,충전,OK,758,0,0,0,0,0.0294,15.9282
Test03_OK_chg,충전,OK,759,0,0,0,0,0.1443,15.3685
Test03_OK_chg,충전,OK,760,0,1,0,0,0.5498,18.7238
Test03_OK_chg,충전,OK,761,0,0,0,0,0.0262,15.2752
Test03_OK_chg,충전,OK,762,0,1,0,0,0.7954,15.8023
Test03_OK_chg,충전,OK,763,0,0,0,0,0.0134,38.6248
Test03_OK_chg,충전,OK,764,0,0,0,0,0.281,14.8941
Test03_OK_chg,충전,OK,765,0,0,0,0,0.0075,15.0218
Test03_OK_chg,충전,OK,766,0,0,0,0,0.2584,35.3474
Test03_OK_chg,충전,OK,767,0,0,0,0,0.4837,34.6126
Test03_OK_chg,충전,OK,768,0,0,0,0,0.0715,42.4309
Test03_OK_chg,충전,OK,769,0,0,0,0,0.0706,21.2349
Test03_OK_chg,충전,OK,770,0,1,0,0,0.2551,21.4092
Test03_OK_chg,충전,OK,771,0,0,0,0,0.6465,34.2881
Test03_OK_chg,충전,OK,772,0,0,0,0,0.2935,42.3521
Test03_OK_chg,충전,OK,773,0,0,0,0,1.4803,29.7022
Test03_OK_chg,충전,OK,774,0,0,0,0,1.2763,28.8204
Test03_OK_chg,충전,OK,775,0,0,0,0,1.4822,29.1402
